area_ratio,bb_area_ratio,extent,circularity,aspect_ratio,norm_perimeter,gray_mean,gray_std,gray_contrast,gray_skew,r_mean,r_std,g_mean,g_std,b_mean,b_std,hist_0,hist_1,hist_2,hist_3,hist_4,hist_5,hist_6,hist_7,cell_mean,cell_std,grad_mean,grad_std,grad_p90,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,hema_mean,hema_std,eo_mean,eo_std,he_ratio,nuc_count,nuc_mean_size,nuc_size_std,hema_frac,image,label
0.46153846153846156,0.5846153846153846,0.7894736842105263,0.8755781528367546,1.6842105263157894,3.788414356077399,161.16505961538462,60.690281587131324,0.7419843137254902,-0.08987968792368903,179.6278846153846,55.251113731779846,147.38942307692307,66.48063109812979,183.67307692307693,46.840962987640076,0.0,0.0019230769230769232,0.2586538461538462,0.12115384615384615,0.09711538461538462,0.09615384615384616,0.2144230769230769,0.21057692307692308,101.01928958333332,23.241933535312665,11.759042524566299,10.021543966069045,27.67409238422946,0.19903846153846153,0.08557692307692308,0.014423076923076924,0.1451923076923077,0.09326923076923077,0.0125,0.1,0.35,0.49181809801490844,0.43809857871811825,0.1767058443595923,0.12918134751278196,2.783243058848788,0,0.0,0.0,0.0,00,Lymphocyte
0.6422558922558923,1.0,0.6422558922558923,0.53397977159479,0.9166666666666666,4.851125715515177,81.10332407407407,16.2265036415059,0.35037647058823523,0.6080187064949674,115.83754208754209,20.80200969682208,56.88383838383838,14.720058056017763,114.71127946127946,14.791535960589641,0.0,0.117003367003367,0.6986531986531986,0.1776094276094276,0.006734006734006734,0.0,0.0,0.0,71.127,8.083255903733498,4.759063172437044,3.2676918708275804,8.767453423352256,0.29208754208754206,0.09259259259259259,0.025252525252525252,0.08838383838383838,0.1026936026936027,0.010942760942760943,0.15656565656565657,0.23148148148148148,0.9181998290083331,0.2519227777513179,0.5300601917420776,0.09384616084893857,1.7322525084143865,0,0.0,0.0,0.0,01,Tumor
0.4605110336817654,1.0,0.4605110336817654,0.1337081122406959,1.024390243902439,9.694514250718138,146.41442102206736,30.463817148049998,0.5913803921568628,0.1347965300959571,169.03368176538908,30.777158355771217,129.40243902439025,33.25343598042346,174.68524970963995,22.552936891947425,0.0,0.0,0.04355400696864112,0.25551684088269455,0.3623693379790941,0.27932636469221833,0.05226480836236934,0.006968641114982578,119.51182093316521,16.085805873297364,10.443083585748289,6.658615749507403,19.486781971153956,0.23693379790940766,0.11265969802555169,0.011614401858304297,0.08246225319396051,0.08652729384436701,0.009872241579558653,0.1562137049941928,0.3037166085946574,0.5217534037057975,0.28080950659056075,0.1890420534043514,0.10591689664064585,2.7599713097619047,0,0.0,0.0,0.0,02,Tumor
0.6325925925925926,0.7777777777777778,0.8133333333333334,1.0644396453742049,0.84,3.4359308213203734,62.52058074074074,38.1913488443992,0.6521019607843137,0.9430452682323532,94.76,57.33262428502124,41.38814814814815,31.083455291632898,86.7762962962963,30.18400902957382,0.30518518518518517,0.2903703703703704,0.18814814814814815,0.15851851851851853,0.037037037037037035,0.02074074074074074,0.0,0.0,37.152199063231855,12.969022036233065,9.60802968294826,7.710933371501359,21.533684458940822,0.17925925925925926,0.13925925925925925,0.007407407407407408,0.10518518518518519,0.1511111111111111,0.013333333333333334,0.12296296296296297,0.2814814814814815,1.362405135961277,0.9070738125802887,0.6321869621309061,0.2757121792594757,2.155063395021062,0,0.0,0.0,0.0,03,Lymphocyte
0.6264705882352941,0.775,0.8083491461100569,0.951693134527468,1.8235294117647058,3.633761873336319,85.34235735294116,53.23671067721645,0.685521568627451,0.6793866155907605,113.65588235294118,65.47358556375536,66.11617647058823,49.70551250732576,110.07941176470588,44.14800827838213,0.0838235294117647,0.425,0.11029411764705882,0.12794117647058822,0.12205882352941176,0.09852941176470588,0.03235294117647059,0.0,48.27562910798122,17.887261882707513,10.610179921192767,7.702981835278058,21.540100623626223,0.15,0.04852941176470588,0.011764705882352941,0.1161764705882353,0.05,0.004411764705882353,0.17794117647058824,0.4411764705882353,1.1643151167760715,0.8516150864598304,0.4322367927030212,0.24832636325704102,2.6936911497140668,0,0.0,0.0,0.0,04,Plasma
0.4718397997496871,0.8166458072590739,0.5777777777777777,0.2957162211924352,0.6444444444444445,6.518795514526606,107.64137108886108,24.85515776262235,0.5094,0.25022965048643675,153.24468085106383,30.831096749475048,80.2252816020025,23.484462131195144,129.2015018773467,19.177700017719697,0.0,0.030037546933667083,0.2928660826032541,0.4899874843554443,0.15707133917396746,0.030037546933667083,0.0,0.0,86.6667599469496,13.179772147152718,6.863627677044108,4.585552991748992,12.831347291950191,0.19211514392991239,0.11576971214017522,0.015018773466833541,0.10700876095118898,0.13516896120150187,0.015644555694618274,0.1414267834793492,0.27784730913642053,0.4975262536895057,0.2901707688657291,0.49001996936077974,0.0939785531176588,1.015316251340257,0,0.0,0.0,0.0,05,Fibroblast
0.5787992495309568,0.7551594746716698,0.7664596273291926,1.001220385983937,1.5217391304347827,3.542746601805288,115.79428330206377,39.525166790306415,0.5878274509803921,0.4354436309973701,133.656660412758,43.4378244675729,100.92682926829268,39.70111473195172,145.49906191369607,29.998475556357192,0.0,0.010318949343339587,0.41838649155722324,0.17823639774859287,0.20544090056285177,0.16416510318949343,0.02345215759849906,0.0,85.67399999999999,15.26611499860817,9.167551650537412,5.956775937051149,16.91873438627615,0.2598499061913696,0.11350844277673545,0.004690431519699813,0.0647279549718574,0.15196998123827393,0.00375234521575985,0.09568480300187618,0.3058161350844278,0.8885549775699568,0.4634245433229418,0.15326602306865933,0.061401284963466043,5.797430913575643,0,0.0,0.0,0.0,06,Lymphocyte
0.5688259109311741,0.6983805668016194,0.8144927536231884,1.0868421491643359,1.5333333333333334,3.4003349217497933,90.0686862348178,47.41753370730423,0.623564705882353,0.33004264021669716,119.2834008097166,63.60818072890445,70.23684210526316,42.3277000227745,115.56072874493927,37.88010272510995,0.07489878542510121,0.35020242914979755,0.15182186234817813,0.13157894736842105,0.20242914979757085,0.08906882591093117,0.0,0.0,52.4761103202847,17.19985757674834,13.022258505201723,9.111315472326265,27.81063521165968,0.23076923076923078,0.05060728744939271,0.010121457489878543,0.0728744939271255,0.12753036437246965,0.008097165991902834,0.07489878542510121,0.4251012145748988,1.110251385271671,0.8893451453647174,0.36181312870237703,0.22206411597951858,3.068568353738744,0,0.0,0.0,0.0,07,Plasma
0.7046783625730995,0.8450292397660819,0.8339100346020761,1.2113981272242242,1.0,3.2207831320041542,106.32318713450292,53.57523588539305,0.7180235294117647,0.8947288730088292,120.16374269005848,45.998691514868014,92.05263157894737,60.281577409239524,143.50292397660817,46.958906294112616,0.0,0.27485380116959063,0.30409356725146197,0.13157894736842105,0.07894736842105263,0.1023391812865497,0.0847953216374269,0.023391812865497075,75.30348132780082,20.438593607997785,16.74251900848738,12.83592773165087,37.900697116211276,0.24853801169590642,0.07894736842105263,0.011695906432748537,0.0847953216374269,0.07602339181286549,0.017543859649122806,0.1111111111111111,0.3713450292397661,1.0747767325042414,0.4814946127924116,0.24757587498740763,0.24869065797930692,4.341183854747772,0,0.0,0.0,0.0,08,Lymphocyte
0.6935096153846154,0.9230769230769231,0.7513020833333334,0.621638875556005,1.3333333333333333,4.496098828915584,92.82587259615383,62.826792699717586,0.8908078431372548,0.8864543406277534,99.63341346153847,61.74827924169077,82.51322115384616,65.58728636628747,128.0721153846154,56.86350975519357,0.052884615384615384,0.46033653846153844,0.11057692307692307,0.11057692307692307,0.0673076923076923,0.06850961538461539,0.09615384615384616,0.03365384615384615,55.443537261698445,23.206280511854658,15.067789713510864,13.734539856335982,36.93778944065227,0.22596153846153846,0.057692307692307696,0.007211538461538462,0.07572115384615384,0.12620192307692307,0.006009615384615385,0.12740384615384615,0.3737980769230769,1.5335207494560166,0.855727277561684,0.11004502998330559,0.1909915058385301,13.935266448854698,0,0.0,0.0,0.0,09,Plasma
